investor_id,transaction_date,amfi_code,transaction_type,amount_inr,state,city,city_tier,age_group,gender,annual_income_lakh,payment_mode,kyc_status,transaction_id
INV004805,2025-01-07,102887,SIP,25450,Madhya Pradesh,Indore,T30,26-35,Female,7.6,Net Banking,Verified,TX_023703
INV003234,2025-01-07,101207,SIP,4534,Telangana,Hyderabad,T30,26-35,Male,13.5,Cheque,Verified,TX_023704
INV003146,2025-01-08,119599,SIP,8628,Rajasthan,Udaipur,B30,26-35,Male,20.2,Cheque,Verified,TX_023705
INV001620,2025-01-08,100016,SIP,8874,Punjab,Amritsar,B30,26-35,Male,8.1,Mandate,Verified,TX_023706
INV003697,2025-01-08,148569,LUMPSUM,83388,Maharashtra,Mumbai,T30,18-25,Male,6.3,Mandate,Verified,TX_023707
INV002639,2025-01-08,120506,SIP,2854,Gujarat,Ahmedabad,T30,36-45,Male,20.7,Cheque,Verified,TX_023708
INV001937,2025-01-08,100016,SIP,3035,Haryana,Gurugram,T30,18-25,Male,7.8,Net Banking,Verified,TX_023709
INV004884,2025-01-08,119120,SIP,2855,Karnataka,Bangalore,T30,18-25,Male,4.7,Mandate,Verified,TX_023710
INV003762,2025-01-08,149323,SIP,2776,Telangana,Hyderabad,T30,36-45,Male,39.4,UPI,Verified,TX_023711
INV003899,2025-01-08,120842,SIP,5789,Haryana,Gurugram,T30,36-45,Female,21.3,Mandate,Verified,TX_023712
INV003111,2025-01-08,148567,SIP,2184,Delhi,Gurugram,T30,18-25,Female,5.9,Cheque,Verified,TX_023713
INV001801,2025-01-08,148568,SIP,10520,Delhi,New Delhi,T30,36-45,Male,44.3,Mandate,Verified,TX_023714
INV000482,2025-01-08,118635,REDEMPTION,341379,Maharashtra,Mumbai,T30,26-35,Male,7.6,Net Banking,Verified,TX_023715
INV001553,2025-01-08,149323,SIP,28082,Delhi,Noida,T30,26-35,Male,23.5,UPI,Verified,TX_023716
INV000400,2025-01-08,125497,SIP,950,Punjab,Chandigarh,T30,26-35,Male,22.1,Cheque,Verified,TX_023717
INV001820,2025-01-08,118636,LUMPSUM,192847,Maharashtra,Mumbai,T30,36-45,Female,39.3,Net Banking,Verified,TX_023718
INV003387,2025-01-08,118635,SIP,7640,Gujarat,Ahmedabad,T30,36-45,Male,15.4,Net Banking,Verified,TX_023719
INV004516,2025-01-08,149322,SIP,24125,Haryana,Gurugram,T30,36-45,Male,14.4,UPI,Verified,TX_023720
INV003695,2025-01-08,120506,SIP,7699,Karnataka,Bangalore,T30,36-45,Male,31.0,UPI,Verified,TX_023721
INV000859,2025-01-08,148567,SIP,532,Gujarat,Surat,T30,18-25,Female,7.1,Net Banking,Verified,TX_023722
INV000987,2025-01-08,100025,SIP,480,Punjab,Amritsar,B30,26-35,Male,18.7,Cheque,Verified,TX_023723
INV001303,2025-01-08,100033,REDEMPTION,354420,Delhi,Noida,T30,56+,Male,52.6,Net Banking,Verified,TX_023724
INV001265,2025-01-08,119599,SIP,5943,Tamil Nadu,Coimbatore,B30,26-35,Male,20.3,Cheque,Verified,TX_023725
INV003627,2025-01-08,118632,REDEMPTION,57488,Telangana,Hyderabad,T30,36-45,Male,39.9,Net Banking,Verified,TX_023726
INV000733,2025-01-08,148569,SIP,8892,Uttar Pradesh,Lucknow,T30,18-25,Male,3.9,Net Banking,Verified,TX_023727
INV002049,2025-01-08,118635,LUMPSUM,427294,Tamil Nadu,Coimbatore,B30,36-45,Female,36.8,Cheque,Verified,TX_023728
INV003908,2025-01-08,119551,SIP,563,Tamil Nadu,Coimbatore,B30,26-35,Female,13.8,Net Banking,Verified,TX_023729
INV004841,2025-01-08,120841,SIP,2173,West Bengal,Kolkata,T30,26-35,Male,21.4,Mandate,Verified,TX_023730
INV001941,2025-01-08,125498,LUMPSUM,82922,Uttar Pradesh,Lucknow,T30,56+,Male,32.7,Net Banking,Verified,TX_023731
INV000995,2025-01-08,120504,SIP,3159,Delhi,New Delhi,T30,56+,Male,34.6,Cheque,Verified,TX_023732
INV000931,2025-01-08,118636,SIP,5071,Tamil Nadu,Coimbatore,B30,26-35,Male,11.3,UPI,Verified,TX_023733
INV003575,2025-01-08,120843,LUMPSUM,393325,West Bengal,Kolkata,T30,18-25,Male,4.7,Net Banking,Verified,TX_023734
INV001476,2025-01-08,120841,SIP,6000,Rajasthan,Jaipur,T30,36-45,Male,38.1,Cheque,Verified,TX_023735
INV003684,2025-01-08,118636,LUMPSUM,226621,Karnataka,Bangalore,T30,36-45,Male,42.9,UPI,Verified,TX_023736
INV000540,2025-01-08,101206,SIP,3564,Tamil Nadu,Coimbatore,B30,26-35,Female,10.4,Mandate,Verified,TX_023737
INV003811,2025-01-08,119092,SIP,8770,Gujarat,Surat,T30,46-55,Female,83.6,Cheque,Verified,TX_023738
INV003600,2025-01-08,118633,SIP,2159,West Bengal,Kolkata,T30,56+,Female,19.3,Net Banking,Verified,TX_023739
INV003510,2025-01-08,119093,SIP,2816,Uttar Pradesh,Kanpur,B30,46-55,Male,72.7,Net Banking,Verified,TX_023740
INV000480,2025-01-08,101206,LUMPSUM,275788,Maharashtra,Mumbai,T30,18-25,Male,6.2,Net Banking,Pending,TX_023741
INV000427,2025-01-08,125498,REDEMPTION,49136,Punjab,Amritsar,B30,56+,Female,18.6,Net Banking,Verified,TX_023742
INV001423,2025-01-08,119552,SIP,5228,Madhya Pradesh,Bhopal,B30,18-25,Female,7.7,Mandate,Verified,TX_023743
INV003706,2025-01-08,149323,SIP,9617,Punjab,Amritsar,B30,36-45,Female,27.2,Mandate,Verified,TX_023744
INV000241,2025-01-08,120844,LUMPSUM,139245,Telangana,Hyderabad,T30,26-35,Female,16.5,Net Banking,Verified,TX_023745
INV004657,2025-01-08,118635,SIP,7624,Madhya Pradesh,Indore,T30,26-35,Female,23.0,Cheque,Verified,TX_023746
INV002283,2025-01-08,119092,SIP,47241,Karnataka,Bangalore,T30,26-35,Female,14.5,Net Banking,Verified,TX_023747
INV004258,2025-01-08,120841,LUMPSUM,112804,Gujarat,Ahmedabad,T30,36-45,Male,56.6,UPI,Verified,TX_023748
INV003851,2025-01-08,101208,LUMPSUM,238164,Karnataka,Bangalore,T30,46-55,Male,60.6,Mandate,Verified,TX_023749
INV002152,2025-01-08,118635,REDEMPTION,179064,Tamil Nadu,Coimbatore,B30,46-55,Male,69.8,UPI,Verified,TX_023750
INV000051,2025-01-08,100025,LUMPSUM,453519,Haryana,Gurugram,T30,36-45,Male,21.0,UPI,Verified,TX_023751
INV002159,2025-01-08,120504,LUMPSUM,239885,Haryana,Gurugram,T30,26-35,Male,7.0,Net Banking,Verified,TX_023752
INV002951,2025-01-08,149322,SIP,11498,Karnataka,Bangalore,T30,36-45,Male,58.6,Mandate,Verified,TX_023753
INV001060,2025-01-08,148567,SIP,2085,Telangana,Hyderabad,T30,36-45,Male,29.0,Cheque,Verified,TX_023754
INV004821,2025-01-08,149322,REDEMPTION,24480,Tamil Nadu,Coimbatore,B30,26-35,Female,21.6,Mandate,Verified,TX_023755
INV002258,2025-01-08,119552,SIP,13593,Madhya Pradesh,Bhopal,B30,36-45,Male,33.7,Cheque,Verified,TX_023756
INV002545,2025-01-08,100025,REDEMPTION,411048,Haryana,Faridabad,B30,36-45,Male,31.5,UPI,Verified,TX_023757
INV004962,2025-01-08,119093,SIP,3168,Uttar Pradesh,Agra,B30,18-25,Male,6.7,Net Banking,Verified,TX_023758
INV003982,2025-01-08,119551,REDEMPTION,77962,Tamil Nadu,Coimbatore,B30,36-45,Female,34.4,Cheque,Verified,TX_023759
INV004850,2025-01-08,119094,REDEMPTION,357722,Madhya Pradesh,Bhopal,B30,56+,Male,34.8,Net Banking,Verified,TX_023760
INV000563,2025-01-08,101207,REDEMPTION,50115,Uttar Pradesh,Lucknow,T30,26-35,Male,15.5,Mandate,Verified,TX_023761
INV002444,2025-01-08,149324,LUMPSUM,395989,Uttar Pradesh,Lucknow,T30,18-25,Female,3.8,Mandate,Verified,TX_023762
INV003457,2025-01-08,148568,SIP,24127,Karnataka,Bangalore,T30,36-45,Male,48.6,Net Banking,Verified,TX_023763
INV000707,2025-01-08,101206,SIP,2356,Karnataka,Mysore,B30,36-45,Female,46.6,Net Banking,Verified,TX_023764
INV003457,2025-01-08,149322,LUMPSUM,232784,Karnataka,Bangalore,T30,36-45,Male,48.6,Cheque,Verified,TX_023765
INV002066,2025-01-08,120503,SIP,22119,West Bengal,Kolkata,T30,26-35,Female,23.3,UPI,Verified,TX_023766
INV003456,2025-01-08,100033,SIP,12400,Telangana,Hyderabad,T30,26-35,Male,7.5,Net Banking,Verified,TX_023767
INV004544,2025-01-08,119095,LUMPSUM,121603,Maharashtra,Mumbai,T30,36-45,Male,52.1,UPI,Verified,TX_023768
INV000166,2025-01-08,118633,SIP,7122,Telangana,Hyderabad,T30,26-35,Male,24.4,Cheque,Verified,TX_023769
INV002285,2025-01-09,102885,SIP,2803,Telangana,Hyderabad,T30,18-25,Male,6.6,Net Banking,Verified,TX_023770
INV001798,2025-01-09,118632,LUMPSUM,363615,Tamil Nadu,Chennai,T30,36-45,Female,21.3,Mandate,Verified,TX_023771
INV000754,2025-01-09,100033,REDEMPTION,121469,West Bengal,Kolkata,T30,26-35,Male,8.0,Net Banking,Verified,TX_023772
INV001762,2025-01-09,102885,LUMPSUM,390732,Punjab,Amritsar,B30,18-25,Female,7.5,Net Banking,Verified,TX_023773
INV001022,2025-01-09,119599,LUMPSUM,163538,Karnataka,Mysore,B30,36-45,Male,19.6,Cheque,Verified,TX_023774
INV002602,2025-01-09,120507,SIP,2265,Gujarat,Surat,T30,56+,Female,45.7,Net Banking,Verified,TX_023775
INV004145,2025-01-09,119093,SIP,6133,Gujarat,Surat,T30,18-25,Male,4.9,Mandate,Verified,TX_023776
INV000605,2025-01-09,148568,REDEMPTION,472321,Uttar Pradesh,Agra,B30,36-45,Male,35.6,UPI,Verified,TX_023777
INV000105,2025-01-09,100033,SIP,10476,Punjab,Chandigarh,T30,56+,Male,41.4,Mandate,Verified,TX_023778
INV004067,2025-01-09,120842,LUMPSUM,25342,Delhi,Gurugram,T30,26-35,Male,8.5,UPI,Verified,TX_023779
INV001291,2025-01-09,120842,SIP,29078,Uttar Pradesh,Lucknow,T30,46-55,Male,89.1,Mandate,Verified,TX_023780
INV003220,2025-01-09,118635,REDEMPTION,372262,Madhya Pradesh,Bhopal,B30,26-35,Male,7.6,Mandate,Pending,TX_023781
INV000611,2025-01-09,120842,SIP,2251,Uttar Pradesh,Agra,B30,26-35,Male,11.4,Net Banking,Verified,TX_023782
INV002762,2025-01-09,120843,SIP,22099,Rajasthan,Udaipur,B30,26-35,Female,21.9,Cheque,Verified,TX_023783
INV004298,2025-01-09,118635,SIP,14928,Gujarat,Ahmedabad,T30,36-45,Female,55.5,Cheque,Verified,TX_023784
INV003849,2025-01-09,118634,SIP,25650,Karnataka,Mysore,B30,26-35,Male,7.6,UPI,Verified,TX_023785
INV000243,2025-01-09,100033,LUMPSUM,36778,Punjab,Chandigarh,T30,26-35,Male,21.5,Net Banking,Verified,TX_023786
INV002472,2025-01-09,100033,LUMPSUM,515536,Maharashtra,Mumbai,T30,26-35,Female,19.1,UPI,Verified,TX_023787
INV004848,2025-01-09,119094,REDEMPTION,354966,Haryana,Gurugram,T30,26-35,Male,15.6,Net Banking,Verified,TX_023788
INV004613,2025-01-09,119599,LUMPSUM,224955,Maharashtra,Pune,T30,36-45,Male,27.2,Mandate,Verified,TX_023789
INV001398,2025-01-09,119095,REDEMPTION,324411,Madhya Pradesh,Indore,T30,26-35,Female,18.4,Net Banking,Verified,TX_023790
INV003193,2025-01-09,119092,REDEMPTION,432969,Rajasthan,Jaipur,T30,36-45,Male,40.4,Net Banking,Verified,TX_023791
INV003189,2025-01-09,120505,LUMPSUM,122799,Tamil Nadu,Chennai,T30,36-45,Female,44.6,Cheque,Verified,TX_023792
INV004863,2025-01-09,149322,SIP,11106,Maharashtra,Mumbai,T30,26-35,Male,21.1,UPI,Verified,TX_023793
INV001091,2025-01-09,118634,REDEMPTION,400373,Telangana,Hyderabad,T30,18-25,Male,7.5,Mandate,Verified,TX_023794
INV003511,2025-01-09,148567,SIP,16320,Haryana,Gurugram,T30,46-55,Male,36.8,Mandate,Verified,TX_023795
INV004596,2025-01-09,118632,SIP,434,Rajasthan,Udaipur,B30,26-35,Male,22.8,UPI,Verified,TX_023796
INV004468,2025-01-09,120844,LUMPSUM,335534,Telangana,Hyderabad,T30,46-55,Female,20.8,UPI,Verified,TX_023797
INV001321,2025-01-09,101206,REDEMPTION,112409,Telangana,Hyderabad,T30,46-55,Male,74.1,Cheque,Verified,TX_023798
INV003816,2025-01-09,120843,REDEMPTION,457932,West Bengal,Kolkata,T30,26-35,Female,17.0,Cheque,Verified,TX_023799
INV002838,2025-01-09,119599,SIP,3193,West Bengal,Kolkata,T30,56+,Female,71.9,Cheque,Verified,TX_023800
INV002424,2025-01-09,119092,SIP,506,Telangana,Hyderabad,T30,56+,Female,51.2,Mandate,Verified,TX_023801
INV002765,2025-01-09,149324,SIP,2910,Uttar Pradesh,Lucknow,T30,36-45,Male,57.6,Net Banking,Verified,TX_023802
INV001544,2025-01-09,100016,SIP,9251,Uttar Pradesh,Kanpur,B30,18-25,Female,5.9,UPI,Verified,TX_023803
INV002587,2025-01-09,118636,REDEMPTION,154204,West Bengal,Kolkata,T30,18-25,Male,7.2,Mandate,Verified,TX_023804
INV001820,2025-01-09,101208,LUMPSUM,124803,Maharashtra,Mumbai,T30,36-45,Female,39.3,Net Banking,Verified,TX_023805
INV001344,2025-01-09,119551,REDEMPTION,126043,Rajasthan,Jaipur,T30,26-35,Male,10.0,Net Banking,Verified,TX_023806
INV003619,2025-01-09,149324,SIP,984,West Bengal,Kolkata,T30,18-25,Female,3.3,UPI,Verified,TX_023807
INV003907,2025-01-09,148569,SIP,2612,Gujarat,Surat,T30,46-55,Male,62.6,Net Banking,Verified,TX_023808
INV002323,2025-01-09,149322,SIP,25409,West Bengal,Kolkata,T30,36-45,Female,33.7,Net Banking,Verified,TX_023809
INV002942,2025-01-09,100016,SIP,872,Delhi,Noida,T30,36-45,Male,27.8,UPI,Verified,TX_023810
INV002943,2025-01-09,125497,LUMPSUM,300575,Karnataka,Bangalore,T30,26-35,Female,7.6,UPI,Verified,TX_023811
INV000813,2025-01-09,119551,SIP,439,Telangana,Hyderabad,T30,46-55,Male,38.7,UPI,Verified,TX_023812
INV002873,2025-01-09,118632,LUMPSUM,215393,Haryana,Gurugram,T30,18-25,Male,5.9,Net Banking,Verified,TX_023813
INV001083,2025-01-09,120507,SIP,7386,Gujarat,Ahmedabad,T30,46-55,Male,16.4,Cheque,Verified,TX_023814
INV003920,2025-01-09,119092,LUMPSUM,408719,Punjab,Chandigarh,T30,26-35,Male,20.3,UPI,Verified,TX_023815
INV003736,2025-01-09,148568,REDEMPTION,136024,Karnataka,Mysore,B30,18-25,Male,4.9,UPI,Pending,TX_023816
INV001144,2025-01-09,118636,SIP,2008,Tamil Nadu,Coimbatore,B30,36-45,Male,16.7,Mandate,Verified,TX_023817
INV002548,2025-01-09,120841,SIP,1140,Haryana,Gurugram,T30,26-35,Male,21.3,Net Banking,Verified,TX_023818
INV001142,2025-01-09,149323,SIP,8298,Uttar Pradesh,Lucknow,T30,26-35,Male,16.8,Cheque,Verified,TX_023819
INV001621,2025-01-09,100016,SIP,2571,Karnataka,Bangalore,T30,26-35,Female,10.0,UPI,Verified,TX_023820
INV003280,2025-01-09,120843,SIP,8885,Haryana,Faridabad,B30,26-35,Female,9.0,UPI,Verified,TX_023821
INV004576,2025-01-09,118636,SIP,2685,Rajasthan,Jaipur,T30,46-55,Male,54.5,Net Banking,Pending,TX_023822
INV004143,2025-01-09,100016,LUMPSUM,141498,Gujarat,Ahmedabad,T30,18-25,Male,7.4,Net Banking,Verified,TX_023823
INV001409,2025-01-10,148567,LUMPSUM,524319,Haryana,Faridabad,B30,18-25,Male,4.5,Cheque,Verified,TX_023824
INV000215,2025-01-10,120841,REDEMPTION,108925,Maharashtra,Nashik,B30,26-35,Female,18.3,UPI,Pending,TX_023825
INV004844,2025-01-10,119552,SIP,8012,Maharashtra,Pune,T30,26-35,Male,15.7,Mandate,Verified,TX_023826
INV002769,2025-01-10,101208,LUMPSUM,172193,Maharashtra,Pune,T30,18-25,Female,4.5,Mandate,Verified,TX_023827
INV003673,2025-01-10,118632,SIP,9000,Maharashtra,Mumbai,T30,26-35,Male,23.5,Cheque,Verified,TX_023828
INV004840,2025-01-10,120841,SIP,2370,Maharashtra,Pune,T30,18-25,Male,6.5,Net Banking,Verified,TX_023829
INV004836,2025-01-10,120844,REDEMPTION,409425,West Bengal,Kolkata,T30,26-35,Male,8.3,UPI,Verified,TX_023830
INV004024,2025-01-10,148568,REDEMPTION,44336,Telangana,Hyderabad,T30,36-45,Male,23.1,Cheque,Verified,TX_023831
INV001457,2025-01-10,102887,LUMPSUM,356562,Gujarat,Ahmedabad,T30,26-35,Male,17.7,Cheque,Verified,TX_023832
INV004994,2025-01-10,125498,SIP,2133,Delhi,New Delhi,T30,36-45,Male,31.9,Cheque,Verified,TX_023833
INV003892,2025-01-10,119599,SIP,13209,Punjab,Amritsar,B30,46-55,Male,24.4,Cheque,Verified,TX_023834
INV002350,2025-01-10,100016,REDEMPTION,495452,Tamil Nadu,Chennai,T30,26-35,Male,23.0,Cheque,Verified,TX_023835
INV004907,2025-01-10,118635,SIP,2946,Gujarat,Ahmedabad,T30,26-35,Male,20.7,Mandate,Verified,TX_023836
INV002860,2025-01-10,120505,SIP,1688,Madhya Pradesh,Indore,T30,46-55,Male,18.9,UPI,Verified,TX_023837
INV004757,2025-01-10,118633,SIP,1189,Gujarat,Ahmedabad,T30,26-35,Female,18.5,Mandate,Verified,TX_023838
INV004014,2025-01-10,118636,SIP,15314,Telangana,Hyderabad,T30,56+,Female,27.2,Cheque,Verified,TX_023839
INV002681,2025-01-10,101207,SIP,43238,Maharashtra,Nashik,B30,18-25,Female,7.2,Net Banking,Verified,TX_023840
INV001040,2025-01-10,120505,LUMPSUM,45742,Punjab,Chandigarh,T30,56+,Female,43.4,Mandate,Verified,TX_023841
INV003735,2025-01-10,101206,SIP,2473,Gujarat,Ahmedabad,T30,36-45,Female,13.9,Net Banking,Verified,TX_023842
INV001487,2025-01-10,120843,SIP,25132,Telangana,Hyderabad,T30,36-45,Male,59.8,Cheque,Verified,TX_023843
INV002882,2025-01-10,119095,SIP,6581,Gujarat,Ahmedabad,T30,36-45,Male,52.7,Cheque,Verified,TX_023844
INV002459,2025-01-10,102885,REDEMPTION,355822,Rajasthan,Udaipur,B30,18-25,Female,5.2,Cheque,Verified,TX_023845
INV002787,2025-01-10,120842,SIP,1048,Uttar Pradesh,Kanpur,B30,18-25,Male,4.8,UPI,Verified,TX_023846
INV003012,2025-01-10,118636,SIP,8133,Madhya Pradesh,Indore,T30,36-45,Male,41.8,Cheque,Verified,TX_023847
INV003040,2025-01-10,125498,SIP,4574,Karnataka,Bangalore,T30,26-35,Female,15.3,Cheque,Pending,TX_023848
INV000960,2025-01-10,148568,LUMPSUM,185355,West Bengal,Kolkata,T30,46-55,Male,90.6,Net Banking,Verified,TX_023849
INV004296,2025-01-10,118634,SIP,57912,Telangana,Hyderabad,T30,26-35,Male,18.2,Mandate,Verified,TX_023850
INV003168,2025-01-10,120842,LUMPSUM,66348,Uttar Pradesh,Lucknow,T30,18-25,Male,5.1,Mandate,Verified,TX_023851
INV000788,2025-01-10,120506,LUMPSUM,240512,Haryana,Gurugram,T30,26-35,Male,20.7,Cheque,Verified,TX_023852
INV001310,2025-01-10,148568,SIP,6599,Telangana,Hyderabad,T30,46-55,Male,83.6,Mandate,Verified,TX_023853
INV003617,2025-01-10,119093,SIP,3519,Maharashtra,Pune,T30,36-45,Male,39.0,Net Banking,Verified,TX_023854
INV003408,2025-01-10,118635,REDEMPTION,158207,West Bengal,Kolkata,T30,18-25,Male,6.1,Cheque,Verified,TX_023855
INV004064,2025-01-10,149322,REDEMPTION,379072,Uttar Pradesh,Lucknow,T30,26-35,Male,16.1,UPI,Verified,TX_023856
INV001990,2025-01-10,125497,SIP,6211,Punjab,Amritsar,B30,26-35,Male,9.3,Mandate,Verified,TX_023857
INV004308,2025-01-10,125497,SIP,20826,Gujarat,Surat,T30,26-35,Female,11.1,Net Banking,Verified,TX_023858
INV003345,2025-01-10,100025,REDEMPTION,259045,Maharashtra,Pune,T30,26-35,Female,17.7,UPI,Verified,TX_023859
INV003847,2025-01-10,125497,SIP,4104,Telangana,Hyderabad,T30,26-35,Male,19.7,Cheque,Verified,TX_023860
INV004049,2025-01-10,118632,SIP,2804,Gujarat,Ahmedabad,T30,36-45,Male,31.1,Cheque,Verified,TX_023861
INV003576,2025-01-10,119598,SIP,2131,Karnataka,Mysore,B30,26-35,Female,19.6,Net Banking,Verified,TX_023862
INV001752,2025-01-10,148569,SIP,4181,Rajasthan,Udaipur,B30,26-35,Female,13.4,Cheque,Verified,TX_023863
INV003342,2025-01-10,119120,REDEMPTION,341316,Tamil Nadu,Chennai,T30,56+,Male,32.8,Cheque,Verified,TX_023864
INV000722,2025-01-10,148568,LUMPSUM,455643,Punjab,Chandigarh,T30,26-35,Female,8.1,Net Banking,Verified,TX_023865
INV000720,2025-01-10,149324,LUMPSUM,172630,Gujarat,Ahmedabad,T30,18-25,Female,5.8,Net Banking,Verified,TX_023866
INV000360,2025-01-10,119599,SIP,16763,Maharashtra,Mumbai,T30,36-45,Female,55.3,UPI,Verified,TX_023867
INV004611,2025-01-10,102886,LUMPSUM,267639,Madhya Pradesh,Bhopal,B30,18-25,Female,6.1,Net Banking,Verified,TX_023868
INV003230,2025-01-10,118635,SIP,487,Punjab,Amritsar,B30,18-25,Female,3.2,Cheque,Verified,TX_023869
INV000634,2025-01-10,119551,LUMPSUM,279935,Karnataka,Bangalore,T30,26-35,Female,22.7,UPI,Verified,TX_023870
INV002198,2025-01-10,120506,LUMPSUM,117824,Delhi,Gurugram,T30,36-45,Female,43.3,UPI,Verified,TX_023871
INV004396,2025-01-10,101207,LUMPSUM,242810,Rajasthan,Udaipur,B30,26-35,Female,15.0,Mandate,Verified,TX_023872
INV003458,2025-01-10,101208,SIP,5965,Gujarat,Surat,T30,36-45,Male,21.3,UPI,Verified,TX_023873
INV002968,2025-01-10,119092,SIP,14259,West Bengal,Kolkata,T30,36-45,Female,16.2,UPI,Verified,TX_023874
INV004364,2025-01-10,119120,REDEMPTION,350352,West Bengal,Kolkata,T30,36-45,Male,30.6,UPI,Verified,TX_023875
INV001636,2025-01-10,120841,SIP,1923,Rajasthan,Udaipur,B30,18-25,Male,6.0,Mandate,Verified,TX_023876
INV002924,2025-01-10,120843,SIP,49524,Tamil Nadu,Chennai,T30,26-35,Female,14.5,Mandate,Verified,TX_023877
INV000676,2025-01-10,102885,SIP,1127,Rajasthan,Udaipur,B30,56+,Male,71.7,UPI,Verified,TX_023878
INV004520,2025-01-10,148568,SIP,1613,Uttar Pradesh,Lucknow,T30,26-35,Female,15.7,Net Banking,Verified,TX_023879
INV002122,2025-01-10,119551,SIP,2287,Gujarat,Ahmedabad,T30,46-55,Male,46.3,Mandate,Verified,TX_023880
INV004287,2025-01-10,119094,SIP,13381,Gujarat,Surat,T30,26-35,Female,18.1,UPI,Verified,TX_023881
INV002085,2025-01-10,119093,SIP,474,Telangana,Hyderabad,T30,56+,Female,12.5,Cheque,Verified,TX_023882
INV004138,2025-01-10,119599,SIP,2216,Madhya Pradesh,Indore,T30,36-45,Male,18.2,Net Banking,Verified,TX_023883
INV001508,2025-01-10,120503,SIP,9486,Tamil Nadu,Coimbatore,B30,46-55,Male,63.3,Mandate,Verified,TX_023884
INV000920,2025-01-10,119120,SIP,28573,Delhi,Gurugram,T30,56+,Male,19.8,Mandate,Verified,TX_023885
INV002914,2025-01-10,149323,SIP,6809,Rajasthan,Udaipur,B30,18-25,Male,7.4,Net Banking,Verified,TX_023886
INV002109,2025-01-10,101206,REDEMPTION,11981,Tamil Nadu,Coimbatore,B30,26-35,Male,14.4,Mandate,Verified,TX_023887
INV003091,2025-01-10,118633,SIP,5878,Delhi,New Delhi,T30,36-45,Female,36.4,Net Banking,Verified,TX_023888
INV002575,2025-01-11,118632,SIP,10743,West Bengal,Kolkata,T30,18-25,Male,7.9,Cheque,Verified,TX_023889
INV003969,2025-01-11,102886,SIP,7605,Karnataka,Bangalore,T30,46-55,Male,76.3,Net Banking,Verified,TX_023890
INV003491,2025-01-11,118636,SIP,2014,Delhi,Noida,T30,46-55,Male,92.5,Mandate,Verified,TX_023891
INV003625,2025-01-11,125498,LUMPSUM,207917,Telangana,Hyderabad,T30,26-35,Female,22.0,UPI,Verified,TX_023892
INV004993,2025-01-11,125498,SIP,967,Karnataka,Bangalore,T30,36-45,Female,55.6,Mandate,Verified,TX_023893
INV000261,2025-01-11,119092,LUMPSUM,74340,Gujarat,Ahmedabad,T30,18-25,Male,3.5,Net Banking,Verified,TX_023894
INV000657,2025-01-11,120844,SIP,866,Tamil Nadu,Coimbatore,B30,26-35,Female,11.4,UPI,Verified,TX_023895
INV003627,2025-01-11,100016,SIP,2223,Telangana,Hyderabad,T30,36-45,Male,39.9,Mandate,Verified,TX_023896
INV002582,2025-01-11,118634,REDEMPTION,179916,Telangana,Hyderabad,T30,26-35,Female,11.1,Net Banking,Verified,TX_023897
INV003257,2025-01-11,118635,SIP,15906,Rajasthan,Jaipur,T30,56+,Male,34.8,Cheque,Verified,TX_023898
INV000146,2025-01-11,120842,SIP,9730,Delhi,Gurugram,T30,26-35,Male,14.1,Cheque,Verified,TX_023899
INV000535,2025-01-11,102886,SIP,22319,Tamil Nadu,Coimbatore,B30,36-45,Male,18.7,Net Banking,Verified,TX_023900
INV003716,2025-01-11,118632,SIP,15428,Uttar Pradesh,Kanpur,B30,36-45,Male,37.7,Mandate,Verified,TX_023901
INV001624,2025-01-11,102885,LUMPSUM,190978,Uttar Pradesh,Lucknow,T30,26-35,Female,18.4,Net Banking,Pending,TX_023902
INV004085,2025-01-11,148568,SIP,27076,Maharashtra,Pune,T30,36-45,Female,34.5,Net Banking,Verified,TX_023903
INV000984,2025-01-11,120844,REDEMPTION,437719,Telangana,Hyderabad,T30,26-35,Male,20.9,Mandate,Verified,TX_023904
INV004607,2025-01-11,119599,SIP,14382,Telangana,Hyderabad,T30,26-35,Female,7.0,UPI,Verified,TX_023905
INV001746,2025-01-11,120507,REDEMPTION,445441,Rajasthan,Udaipur,B30,26-35,Male,11.2,UPI,Verified,TX_023906
INV004418,2025-01-11,119094,SIP,25787,Haryana,Faridabad,B30,26-35,Female,23.2,Net Banking,Verified,TX_023907
INV001354,2025-01-11,125498,REDEMPTION,333445,Tamil Nadu,Coimbatore,B30,18-25,Male,7.0,Mandate,Verified,TX_023908
INV004829,2025-01-11,101207,SIP,2201,Madhya Pradesh,Indore,T30,26-35,Male,21.8,UPI,Verified,TX_023909
INV002610,2025-01-11,120503,LUMPSUM,195996,Tamil Nadu,Coimbatore,B30,36-45,Female,31.7,Net Banking,Verified,TX_023910
INV000044,2025-01-11,119092,SIP,841,Karnataka,Mysore,B30,36-45,Male,34.9,Mandate,Verified,TX_023911
INV002163,2025-01-11,100016,SIP,8514,Tamil Nadu,Coimbatore,B30,26-35,Female,10.5,UPI,Verified,TX_023912
INV003500,2025-01-11,119552,LUMPSUM,244638,Maharashtra,Mumbai,T30,26-35,Male,15.5,UPI,Verified,TX_023913
INV002035,2025-01-11,118634,LUMPSUM,372626,Tamil Nadu,Chennai,T30,36-45,Male,12.2,Mandate,Verified,TX_023914
INV000783,2025-01-11,148568,SIP,13703,Gujarat,Ahmedabad,T30,46-55,Male,92.0,Mandate,Verified,TX_023915
